Cust Order No,Cust Order Date,FWD Seller Order NO,FWD PO NO,FWD PO Date,Seller Invoice No,Seller Invoice Date,Cust Invoice No,Cust Invoice Date,Status,JioCode,HSN,Seller Style Code,Seller SKU,EAN,Description,Order Qty,FWD Shipment ID,FWD Shipment Date,FWD Carrier,FWD AWB,Shipped QTY,Estimated Dispatch Date,SLA Status,Cancelled Qty,Customer Cancelled QTY,Seller Cancelled QTY,Listing MRP,Seller TD,Selling Price,Base Price,Total Price,CGST_PERCENTAGE,CGST_AMOUNT,SGST_PERCENTAGE,SGST_AMOUNT,IGST_PERCENTAGE,IGST_AMOUNT,Total Value,Invoice Value,Brand,Fulfillment Type,POB ID,Seller Name
FN2909601927,Sat Jul 26 18:50:55 IST 2025,1082834696,5119521838,Sun Jul 27 00:00:00 IST 2025,AJ2613157,Mon Jul 28 09:54:31 IST 2025,AF25GJ182155783,Mon Jul 28 09:54:35 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107822414,Sun Jul 27 22:52:37 IST 2025,SHADOWFAX,SF1830247274AJI,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1909603044,Sat Jul 26 18:46:11 IST 2025,1082832977,5119521840,Sun Jul 27 00:00:00 IST 2025,AJ2613156,Mon Jul 28 09:54:14 IST 2025,AF25GJ182155547,Mon Jul 28 09:54:19 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107822413,Sun Jul 27 22:52:37 IST 2025,SHADOWFAX,SF1830247035AJI,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2909603562,Sat Jul 26 18:28:34 IST 2025,1082829320,5119600768,Mon Jul 28 00:00:00 IST 2025,AJ2613330,Mon Jul 28 10:16:22 IST 2025,AF25GJ182174110,Mon Jul 28 10:16:26 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903673,Mon Jul 28 09:55:15 IST 2025,XPRESSBEES,13670526636783,1,Sat Aug 02 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1909604821,Sat Jul 26 18:17:18 IST 2025,1082826694,5119600763,Mon Jul 28 00:00:00 IST 2025,AJ2613328,Mon Jul 28 10:15:50 IST 2025,AF25GJ182173658,Mon Jul 28 10:15:54 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903651,Mon Jul 28 09:55:14 IST 2025,DELHIVERY,195042379575703,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1909601325,Sat Jul 26 18:08:05 IST 2025,1082824171,5119600766,Mon Jul 28 00:00:00 IST 2025,AJ2613326,Mon Jul 28 10:15:25 IST 2025,AF25GJ182173310,Mon Jul 28 10:15:29 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903668,Mon Jul 28 09:55:14 IST 2025,XPRESSBEES,13670526635630,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4368609800,Sat Jul 26 17:57:30 IST 2025,1082821967,5119600765,Mon Jul 28 00:00:00 IST 2025,AJ2613322,Mon Jul 28 10:14:57 IST 2025,AF25GJ182172908,Mon Jul 28 10:15:02 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903643,Mon Jul 28 09:55:13 IST 2025,DELHIVERY,195042379541543,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8088600778,Sat Jul 26 17:54:57 IST 2025,1082821402,5119600756,Mon Jul 28 00:00:00 IST 2025,AJ2613317,Mon Jul 28 10:14:38 IST 2025,AF25GJ182172624,Mon Jul 28 10:14:42 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903640,Mon Jul 28 09:55:13 IST 2025,SHADOWFAX,SF1830244563AJI,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2298602851,Sat Jul 26 17:24:16 IST 2025,1082814590,5119600764,Mon Jul 28 00:00:00 IST 2025,AJ2613348,Mon Jul 28 16:45:10 IST 2025,AF25GJ182308321,Mon Jul 28 16:45:17 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903666,Mon Jul 28 09:55:12 IST 2025,SHADOWFAX,SF1830243083AJI,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7636605180,Sat Jul 26 17:02:48 IST 2025,1082809780,5119600757,Mon Jul 28 00:00:00 IST 2025,AJ2613342,Mon Jul 28 16:44:59 IST 2025,AF25GJ182308157,Mon Jul 28 16:45:07 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903638,Mon Jul 28 09:55:12 IST 2025,SHADOWFAX,SF1830242024AJI,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3212609899,Sat Jul 26 16:57:55 IST 2025,1082808583,5119600762,Mon Jul 28 00:00:00 IST 2025,AJ2613308,Mon Jul 28 10:13:48 IST 2025,AF25GJ182171811,Mon Jul 28 10:13:52 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903663,Mon Jul 28 09:55:11 IST 2025,XPRESSBEES,13670526631302,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9809607782,Sat Jul 26 16:56:03 IST 2025,1082808232,5119600755,Mon Jul 28 00:00:00 IST 2025,AJ2613313,Mon Jul 28 10:14:15 IST 2025,AF25GJ182172250,Mon Jul 28 10:14:19 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903635,Mon Jul 28 09:55:11 IST 2025,XPRESSBEES,13670526631197,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5022503238,Sat Jul 26 16:49:11 IST 2025,1082806617,5119600760,Mon Jul 28 00:00:00 IST 2025,AJ2613303,Mon Jul 28 10:13:21 IST 2025,AF25GJ182171406,Mon Jul 28 10:13:25 IST 2025,Delivered,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903661,Mon Jul 28 09:55:10 IST 2025,XPRESSBEES,13670526630730,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6558601599,Sat Jul 26 16:47:48 IST 2025,1082806334,5119600754,Mon Jul 28 00:00:00 IST 2025,AJ2613424,Mon Jul 28 16:47:51 IST 2025,AF25GJ182310187,Mon Jul 28 16:47:55 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903629,Mon Jul 28 09:55:10 IST 2025,DELHIVERY,195042379496275,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4709604293,Sat Jul 26 16:36:41 IST 2025,1082803699,5119600759,Mon Jul 28 00:00:00 IST 2025,AJ2613421,Mon Jul 28 16:47:44 IST 2025,AF25GJ182310123,Mon Jul 28 16:47:48 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903659,Mon Jul 28 09:55:09 IST 2025,XPRESSBEES,13670526629858,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3103509542,Sat Jul 26 16:14:14 IST 2025,1082798362,5119600758,Mon Jul 28 00:00:00 IST 2025,AJ2613298,Mon Jul 28 10:12:52 IST 2025,AF25GJ182171012,Mon Jul 28 10:12:56 IST 2025,Shipped,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903625,Mon Jul 28 09:55:09 IST 2025,XPRESSBEES,13670526628292,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5014600434,Sat Jul 26 16:03:00 IST 2025,1082795548,5119600761,Mon Jul 28 00:00:00 IST 2025,AJ2613293,Mon Jul 28 10:12:29 IST 2025,AF25GJ182170710,Mon Jul 28 10:12:33 IST 2025,Shipped,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903657,Mon Jul 28 09:55:08 IST 2025,DELHIVERY,195042379463176,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8409601375,Sat Jul 26 15:59:03 IST 2025,1082794253,5119600767,Mon Jul 28 00:00:00 IST 2025,AJ2613418,Mon Jul 28 16:47:32 IST 2025,AF25GJ182310031,Mon Jul 28 16:47:37 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,3,E342231107903656,Mon Jul 28 09:55:08 IST 2025,XPRESSBEES,13670526627194,3,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.13,1692.38,2.5,42.31,2.5,42.31,0.0,0.0,1777.0,1777.01,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3988603188,Sat Jul 26 15:55:54 IST 2025,1082794017,5119600753,Mon Jul 28 00:00:00 IST 2025,AJ2613340,Mon Jul 28 10:18:37 IST 2025,AF25GJ182175917,Mon Jul 28 10:18:40 IST 2025,Shipped,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903622,Mon Jul 28 09:55:07 IST 2025,DELHIVERY,195042379458335,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1838608228,Sat Jul 26 15:52:29 IST 2025,1082792992,5119600750,Mon Jul 28 00:00:00 IST 2025,AJ2613339,Mon Jul 28 10:18:29 IST 2025,AF25GJ182175852,Mon Jul 28 10:18:33 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903619,Mon Jul 28 09:55:07 IST 2025,DELHIVERY,195042379455583,1,Fri Aug 01 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0509609797,Sat Jul 26 15:40:23 IST 2025,1082789952,5119600748,Mon Jul 28 00:00:00 IST 2025,AJ2613415,Mon Jul 28 16:47:26 IST 2025,AF25GJ182309974,Mon Jul 28 16:47:30 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903597,Mon Jul 28 09:55:06 IST 2025,DELHIVERY,195042379446634,1,Fri Aug 01 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3076605102,Sat Jul 26 15:34:53 IST 2025,1082788592,,,,,,,Cancelled,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Fri Aug 01 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2858608268,Sat Jul 26 15:29:10 IST 2025,1082786756,5119600747,Mon Jul 28 00:00:00 IST 2025,AJ2613337,Mon Jul 28 10:18:12 IST 2025,AF25GJ182175576,Mon Jul 28 10:18:16 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903595,Mon Jul 28 09:55:05 IST 2025,SHADOWFAX,SF1830236911AJI,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9825606158,Sat Jul 26 15:27:48 IST 2025,1082786666,5119600752,Mon Jul 28 00:00:00 IST 2025,AJ2613338,Mon Jul 28 10:18:20 IST 2025,AF25GJ182175744,Mon Jul 28 10:18:24 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903614,Mon Jul 28 09:55:05 IST 2025,XPRESSBEES,13670526624888,1,Fri Aug 01 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4809603100,Sat Jul 26 15:23:38 IST 2025,1082785065,5119600746,Mon Jul 28 00:00:00 IST 2025,AJ2613336,Mon Jul 28 10:18:10 IST 2025,,,Cancelled,701877786001,62114210,MATUKI VIOLET,BH-MATUKI-VIOLET-L,100000000125926435,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903593,Mon Jul 28 09:55:04 IST 2025,XPRESSBEES,13670526624545,0,Sat Aug 02 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4928206543,Sat Jul 26 15:16:25 IST 2025,1082783815,5119600744,Mon Jul 28 00:00:00 IST 2025,AJ2613335,Mon Jul 28 10:17:58 IST 2025,AF25GJ182175460,Mon Jul 28 10:18:02 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903588,Mon Jul 28 09:55:04 IST 2025,SHADOWFAX,SF1830236115AJI,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4809608297,Sat Jul 26 15:13:55 IST 2025,1082783289,,,,,,,Cancelled,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,3,NA,,,,0,Fri Aug 01 00:00:00 IST 2025,Within SLA,3,3,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1098600860,Sat Jul 26 15:10:26 IST 2025,1082782547,5119600740,Mon Jul 28 00:00:00 IST 2025,AJ2613334,Mon Jul 28 10:17:42 IST 2025,AF25GJ182175253,Mon Jul 28 10:17:47 IST 2025,Shipped,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903586,Mon Jul 28 09:55:02 IST 2025,XPRESSBEES,13670526623471,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4809605872,Sat Jul 26 14:56:18 IST 2025,1082778954,5119600749,Mon Jul 28 00:00:00 IST 2025,AJ2613333,Mon Jul 28 10:17:24 IST 2025,AF25GJ182175022,Mon Jul 28 10:17:28 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903607,Mon Jul 28 09:55:01 IST 2025,DELHIVERY,195042379390553,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8641603314,Sat Jul 26 14:55:20 IST 2025,1082778684,,,,,,,Cancelled,701877201004,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-S,100000000125934965,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,NA,,,,0,Wed Jul 30 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1809603072,Sat Jul 26 13:45:48 IST 2025,1082762419,5119600751,Mon Jul 28 00:00:00 IST 2025,AJ2613411,Mon Jul 28 16:47:19 IST 2025,AF25GJ182309939,Mon Jul 28 16:47:23 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903603,Mon Jul 28 09:55:00 IST 2025,DELHIVERY,195042379337541,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1809603072,Sat Jul 26 13:45:48 IST 2025,1082762419,5119600751,Mon Jul 28 00:00:00 IST 2025,AJ2613411,Mon Jul 28 16:47:19 IST 2025,AF25GJ182309939,Mon Jul 28 16:47:23 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903603,Mon Jul 28 09:55:00 IST 2025,DELHIVERY,195042379337541,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6947608194,Sat Jul 26 13:42:17 IST 2025,1082761567,5119600741,Mon Jul 28 00:00:00 IST 2025,AJ2613332,Mon Jul 28 10:17:00 IST 2025,AF25GJ182174658,Mon Jul 28 10:17:05 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903572,Mon Jul 28 09:55:00 IST 2025,DELHIVERY,195042379334542,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1809602076,Sat Jul 26 13:35:01 IST 2025,1082759761,,,,,,,Cancelled,701995083004,,,VR-KKX-MUSTARD-2XL,,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Thu Jul 31 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8798608075,Sat Jul 26 13:22:36 IST 2025,1082756806,5119599039,Mon Jul 28 00:00:00 IST 2025,AJ2613331,Mon Jul 28 10:16:38 IST 2025,AF25GJ182174357,Mon Jul 28 10:16:43 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903569,Mon Jul 28 09:54:59 IST 2025,SHADOWFAX,SF1830229431AJI,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7827603145,Sat Jul 26 13:18:05 IST 2025,1082755777,5119599043,Mon Jul 28 00:00:00 IST 2025,AJ2613329,Mon Jul 28 10:16:12 IST 2025,AF25GJ182174013,Mon Jul 28 10:16:17 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903568,Mon Jul 28 09:54:58 IST 2025,XPRESSBEES,13670526615010,1,Sat Aug 02 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4848609414,Sat Jul 26 12:57:27 IST 2025,1082751043,5119599041,Mon Jul 28 00:00:00 IST 2025,AJ2613327,Mon Jul 28 10:15:42 IST 2025,AF25GJ182173527,Mon Jul 28 10:15:46 IST 2025,Shipped,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107903565,Mon Jul 28 09:54:58 IST 2025,DELHIVERY,195042379276652,1,Fri Aug 01 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0809607631,Sat Jul 26 12:45:46 IST 2025,1082748056,5119599040,Mon Jul 28 00:00:00 IST 2025,AJ2613325,Mon Jul 28 10:15:20 IST 2025,AF25GJ182173219,Mon Jul 28 10:15:24 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903563,Mon Jul 28 09:54:57 IST 2025,DELHIVERY,195042379265942,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5409607505,Sat Jul 26 12:45:12 IST 2025,1082747952,5119599042,Mon Jul 28 00:00:00 IST 2025,AJ2613321,Mon Jul 28 10:14:55 IST 2025,AF25GJ182172941,Mon Jul 28 10:14:59 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903562,Mon Jul 28 09:54:57 IST 2025,XPRESSBEES,13670526612492,1,Fri Aug 01 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8798608988,Sat Jul 26 12:36:10 IST 2025,1082745751,5119599025,Mon Jul 28 00:00:00 IST 2025,AJ2613316,Mon Jul 28 10:14:35 IST 2025,AF25GJ182172556,Mon Jul 28 10:14:40 IST 2025,Shipped,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107903522,Mon Jul 28 09:54:56 IST 2025,XPRESSBEES,13670526611690,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
